franchise_id,season_id,metro_id,team_name,league_id,conference,division,league_position,conference_position,division_position,qualified_for_postseason,rounds_won,appeared_in_championship,won_championship
87,298,16,Detroit Red Wings,4,Western,Central,,,,true,1,false,false
83,298,9,Chicago Blackhawks,4,Western,Central,,,,false,,,
94,298,33,Nashville Predators,4,Western,Central,,LAST,LAST,false,,,
84,298,15,Colorado Avalanche,4,Western,Northwest,,,FIRST,true,2,false,false
88,298,17,Edmonton Oilers,4,Western,Northwest,,,,true,0,false,false
109,298,62,Vancouver Canucks,4,Western,Northwest,,,,false,,,
80,298,7,Calgary Flames,4,Western,Northwest,,,LAST,false,,,
86,298,13,Dallas Stars,4,Western,Pacific,,,FIRST,true,3,true,false
90,298,27,Los Angeles Kings,4,Western,Pacific,,,,true,0,false,false
77,298,40,Phoenix Coyotes,4,Western,Pacific,,,,true,0,false,false
104,298,52,San Jose Sharks,4,Western,Pacific,,,,true,1,false,false
76,298,27,Mighty Ducks of Anaheim,4,Western,Pacific,,,LAST,false,,,
95,304,35,New Jersey Devils,4,Eastern,Atlantic,,FIRST,FIRST,true,3,true,false
101,304,39,Philadelphia Flyers,4,Eastern,Atlantic,,,,true,0,false,false
102,304,41,Pittsburgh Penguins,4,Eastern,Atlantic,,,,true,2,false,false
98,304,35,New York Rangers,4,Eastern,Atlantic,,,,false,,,
97,304,35,New York Islanders,4,Eastern,Atlantic,LAST,LAST,LAST,false,,,
100,304,38,Ottawa Senators,4,Eastern,Northeast,,,FIRST,true,0,false,false
79,304,6,Buffalo Sabres,4,Eastern,Northeast,,,,true,1,false,false
108,304,59,Toronto Maple Leafs,4,Eastern,Northeast,,,,true,1,false,false
78,304,5,Boston Bruins,4,Eastern,Northeast,,,,false,,,
92,304,32,Montreal Canadiens,4,Eastern,Northeast,,,LAST,false,,,
111,304,63,Washington Capitals,4,Eastern,Southeast,,,FIRST,true,0,false,false
82,304,46,Carolina Hurricanes,4,Eastern,Southeast,,,,true,0,false,false
89,304,29,Florida Panthers,4,Eastern,Southeast,,,,false,,,
112,304,2,Atlanta Thrashers,4,Eastern,Southeast,,,,false,,,
107,304,58,Tampa Bay Lightning,4,Eastern,Southeast,,,LAST,false,,,
87,304,16,Detroit Red Wings,4,Western,Central,,,FIRST,true,0,false,false
106,304,56,St. Louis Blues,4,Western,Central,,,,true,2,false,false
94,304,33,Nashville Predators,4,Western,Central,,,,false,,,
